CLIENT_ID,Travel,Meals,Lodging,Groceries,Entertainment,Clothing,Electronics,Home_Supplies,Communication,Misc,Scandanavian,Japan,Eastern_Europe,Africa,South_America,Mid_East,Western_Europe,China
24571,0,153277.1,48026.6,265224.7,214991,148723.6,102359.4,160653.3,80346.8,39163.9,0,0,0,0,0,1212766.4,0,0
24572,0,0,34193.9,0,0,37066.7,0,0,79765.4,6389.3,0,0,0,0,0,157415.3,0,0
24573,0,9347.6,0,0,0,0,0,0,12665,69123.1,0,0,0,0,0,91135.7,0,0
24574,0,0,153522.6,0,114397.8,36536.6,16803.2,40651.6,0,0,0,0,0,0,0,361911.8,0,0
24575,0,0,10339.4,75809.2,14443.4,19419.5,57603.8,90566.5,0,66609.4,0,0,0,0,0,334791.2,0,0
24576,0,0,72737.3,0,0,0,3653.3,60254.3,0,40572.2,0,0,0,0,0,177217.1,0,0
24577,0,0,0,58629.8,66735.2,27131.6,19379.2,0,0,0,0,0,0,0,0,171875.8,0,0
24578,0,0,68941.1,0,57991,73859.8,6149.9,0,97765.6,2969.3,0,0,0,0,0,307676.7,0,0
24579,0,80050,67573.1,126202.9,161656.1,180694.5,72326.9,0,56503.3,0,0,0,0,0,0,745006.8,0,0
24580,0,103032.4,0,0,4679.3,93798.4,32911.4,21386,0,160249,0,0,0,0,0,416056.5,0,0
24581,0,13160.9,181349.2,156344.1,104576.3,113480.5,0,0,193382.7,160328.4,0,0,0,0,0,922622.1,0,0
24582,0,0,30962,102177.4,0,0,0,0,142937.7,0,0,0,0,0,0,276077.1,0,0
24583,0,0,0,0,0,0,64642.9,0,72275.6,35213.8,0,0,0,0,0,172132.3,0,0
24584,0,259844.3,0,34228.1,162619.8,54742,0,0,79526,122663.2,0,0,0,0,0,878568.8,0,0
24585,0,51390.4,18992,0,56674.3,0,182729.4,30038.6,0,26715.1,0,0,0,0,0,366539.8,0,0
24586,0,14836.7,105682.9,126042.9,0,71431.6,22292.3,32312.9,0,72771.5,0,0,0,0,0,0,0,445370.8
24587,0,0,46266.5,0,0,17658.2,122150.2,50336.3,22463.3,56218.7,0,0,0,0,0,315093.2,0,0
24588,0,0,0,0,0,0,0,0,56543.6,0,0,0,0,0,0,100330.6,0,0
24590,0,125946.4,53226.2,0,73381,0,69419.9,0,0,80922.1,0,0,0,0,0,402895.6,0,0
24591,0,83168.3,0,55312.4,63623,6115.7,0,0,0,0,0,0,0,0,0,252981.1,0,0
24592,0,0,18479,0,0,0,0,0,40794.5,0,0,0,0,0,0,59273.5,0,0
24594,0,272058.6,186947,177501.7,265931.9,364614.8,47583.2,58880.2,208463.7,122080.6,0,0,0,0,0,1704061.7,0,0
24595,0,25626.8,72737.3,114557.8,28277.3,167521.4,44642,11057.6,169408.5,48848.6,0,0,0,0,0,682677.3,0,0
24596,0,123493.8,0,15811.4,46967.6,89318.2,0,269066.1,28636.4,13708.1,0,0,0,0,0,587001.6,0,0
24597,0,27866.9,0,0,0,0,84382.4,0,0,0,0,0,0,0,0,112249.3,0,0
24598,0,121169.4,56800.1,40367,24087.8,33099.5,35162.5,0,0,25968.8,0,0,0,0,0,378982.5,0,0
24599,0,82689.5,0,54867.8,0,0,0,0,0,0,0,0,0,0,0,137557.3,0,0
24600,0,35476.4,0,0,0,0,0,0,0,0,0,0,0,0,0,35476.4,0,0
24601,0,0,80734,0,0,79212.1,177445.5,0,92242.3,80757.2,0,0,0,0,0,510391.1,0,0
24602,0,0,0,50609.9,107871.7,0,0,18632.9,0,50507.3,0,0,0,0,0,227621.8,0,0
24603,0,0,0,1122.5,0,0,0,0,0,0,0,0,0,0,0,1122.5,0,0
24604,0,0,0,0,0,0,13246.4,0,0,0,0,0,0,0,0,13246.4,0,0
24605,0,30847.2,187118,75900.8,149606.7,253955.8,177986.6,0,11297,50028.5,0,0,0,0,0,1056371,0,0
24606,0,55534.7,0,0,33338.9,0,0,0,0,61724.9,0,0,0,0,0,150598.5,0,0
24607,0,0,105238.3,81058.9,84006.2,54365.8,70798.9,43188.5,0,90788.8,0,0,0,0,0,529445.4,0,0
24608,0,95901.7,160538.5,56235.8,0,18017.3,82946,22360.7,48386.9,187152.2,0,0,0,0,0,671539.1,0,0
24609,0,0,0,0,0,66900.1,0,0,0,0,0,0,0,0,0,66900.1,0,0
24610,0,0,0,0,0,0,15264.2,0,0,0,0,0,0,0,0,15264.2,0,0
24611,0,26567.3,25216.4,8834.6,37334.2,76356.4,24549.5,80169.7,0,0,0,0,0,0,0,279028.1,0,0
24612,0,0,0,102946.9,32860.1,0,0,100262.2,0,82894.7,0,0,0,0,0,318963.9,0,0
24613,0,107221.9,80415.2,49765.9,87790.2,96494.1,162152,16974.2,365373.3,145964.4,0,0,0,0,0,1112151.2,0,0
24614,0,0,0,0,0,0,0,0,45285.7,0,0,0,0,0,0,45285.7,0,0
24615,0,0,98375.1,11211.5,11861.3,7107.5,253124,229457.6,0,256138.5,0,0,0,0,0,867275.5,0,0
24616,0,394734,241563.2,115070.8,136837.9,122144.1,465554.9,212978.1,178693.8,340538,0,0,0,0,0,2208114.8,0,0
24617,0,0,0,0,12049.4,66034.1,0,0,0,0,0,0,0,0,0,78083.5,0,0
24618,0,152451.4,0,626.6,17196.5,9296.3,77645,27097.4,0,23865.5,0,0,0,0,0,308178.7,0,0
24619,0,55415,0,26652.8,0,0,272977.1,0,0,0,0,0,0,0,0,355044.9,0,0
24620,0,0,60168.8,0,38486,0,0,0,0,40931.3,0,0,0,0,0,139586.1,0,0
24621,0,79913.2,141695.5,43393.7,132906.1,62180.5,50507.3,0,71010.2,104537.2,0,0,0,0,0,686143.7,0,0
24622,0,55049.8,93302.5,55791.2,0,0,0,0,23215.7,0,0,0,0,0,0,230978.3,0,0
24624,0,78100.6,131275.5,73107.4,31902.5,96363.4,108145.3,64950.7,158122.5,119430.1,0,0,0,0,0,861398,0,0
24625,0,0,0,0,0,0,0,0,45856.1,0,0,0,0,0,0,45856.1,0,0
24626,0,52268.6,0,0,0,0,0,0,0,0,0,0,0,0,0,52268.6,0,0
24627,0,0,0,0,66427.4,15589.1,0,0,0,0,0,0,0,0,0,82016.5,0,0
24628,0,55620.2,108276,76305.1,97229.4,133584,23574.8,45240.5,178847.7,95303.2,0,0,0,0,0,813980.9,0,0
24629,0,128665.3,6423.5,87578.9,157045.2,104691.1,28294.4,0,0,63292,0,0,0,0,0,832637,0,0
24630,0,0,74994.5,0,0,79844.8,44710.4,5329.1,0,73432.3,0,0,0,0,0,278311.1,0,0
24631,0,87625.3,0,0,2302.4,93097.3,0,14289.5,74475.4,132222.1,0,0,0,0,0,404012,0,0
24632,0,0,0,0,0,62015.6,30483.2,0,0,0,0,0,0,0,0,92498.8,0,0
24634,0,67526.7,144151.8,0,206423.9,24053.6,263765.1,311559.6,9091.1,42778.1,0,0,0,0,0,1069349.9,0,0
24636,0,0,0,0,0,26943.5,0,0,0,0,0,0,0,0,0,26943.5,0,0
24637,0,80580.1,0,0,31081.7,0,0,0,0,0,0,0,0,0,0,111661.8,0,0
24638,0,51464.9,40726.1,0,88805.2,0,122714.5,18017.3,139642.3,0,0,0,0,0,0,461370.3,0,0
24639,0,22771.1,39905.3,51225.5,12853.1,49908.8,6320.9,132004.7,0,116843.1,0,0,0,0,0,431832.5,0,0
24641,0,91113.7,0,63366.5,0,0,115464.1,0,0,3704.6,0,0,0,0,0,349475.2,0,0
24642,0,93057,29508.5,315674.6,176253.4,126425.2,123078.5,328944.2,79639.6,49640.1,0,0,0,0,0,1322221.1,0,0
24643,0,96990,0,0,34895,6919.4,64215.4,0,0,34125.5,0,0,0,0,0,453042.6,0,0
24645,0,9638.3,53807.6,0,0,0,0,0,0,22155.5,0,0,0,0,0,85601.4,0,0
24646,0,165458.4,80671.7,85026.1,52388.3,106777.3,84433.7,152325.6,0,133806.3,0,0,0,0,0,860887.4,0,0
24647,0,123956.7,145218.1,276886.9,102758.8,0,52781.6,76345.4,99732.1,243530.9,0,0,0,0,0,1121210.5,0,0
24648,0,28978.4,128300.1,92618.5,0,7791.5,60692.8,0,147349.5,110299.9,0,0,0,0,0,595963.2,0,0
24649,0,0,0,0,32894.3,0,77816,0,0,0,0,0,0,0,0,110710.3,0,0
24650,0,82209.5,301419.3,97554.3,134768.8,341478.5,313395.4,103556.4,254098.7,94072,0,0,0,0,0,1722552.9,0,0
24651,0,6833.9,0,0,0,25934.6,35869.7,0,0,0,0,0,0,0,0,68638.2,0,0
24652,0,0,0,0,0,95844.3,0,0,0,0,0,0,0,0,0,95844.3,0,0
24653,0,0,0,0,0,0,0,0,68086.1,0,0,0,0,0,0,68086.1,0,0
24654,0,16957.1,0,0,48181.7,0,0,75199.7,46215.2,0,0,0,0,0,0,186553.7,0,0
24655,0,0,0,0,0,22292.3,0,70257.8,28568,0,0,0,0,0,0,121118.1,0,0
24656,0,0,0,164466.6,87984.4,0,43992.2,8526.8,85049.3,0,0,0,0,0,0,390019.3,0,0
24657,0,151863.9,81253.1,0,33578.3,79355,145588.2,82871.5,109051.6,204280.3,0,0,887841.9,0,0,0,0,0
24658,0,0,0,0,31304,59638.7,0,0,0,0,0,0,90942.7,0,0,0,0,0
24659,0,60077.2,42555.8,133367.8,109923.7,250074.1,79970.6,106406,52861,82512.4,0,0,917748.6,0,0,0,0,0
24660,0,74076,118176.9,38958.7,154747.7,81993.3,27529.8,118125.6,4850.3,39027.1,657485.4,0,0,0,0,0,0,0
24661,0,0,0,81082.1,0,0,48626.3,0,0,0,129708.4,0,0,0,0,0,0,0
24662,0,159370.8,0,56663.3,26834.8,4166.3,0,0,0,0,247035.2,0,0,0,0,0,0,0
24664,0,4063.7,0,55203.7,30517.4,0,0,74669.6,0,0,164454.4,0,0,0,0,0,0,0
24665,0,65059.4,18701.3,14693.8,84040.4,32808.8,0,0,103972.9,140270.1,459546.7,0,0,0,0,0,0,0
24666,0,118439.5,0,0,0,10955,47805.5,0,2045.9,5072.6,184318.5,0,0,0,0,0,0,0
24667,0,71140.9,110231.5,0,24310.1,18444.8,0,0,35237,0,270097,0,0,0,0,0,0,0
24668,0,13263.5,42709.7,0,0,69835.2,0,0,71386.4,0,197194.8,0,0,0,0,0,0,0
24669,0,0,0,59598.4,0,72491.8,94020.7,71677.1,12647.9,123620.8,434056.7,0,0,0,0,0,0,0
24670,0,190264.4,69961,44539.4,106275.3,274687.1,196608.5,145212,303836.5,274771.4,1606155.6,0,0,0,0,0,0,0
24671,0,0,82095.9,109786.9,36228.8,24361.4,0,113816.4,109154.2,0,475443.6,0,0,0,0,0,0,0
24672,0,0,0,0,68342.6,9877.7,0,55956.1,0,33287.6,167464,0,0,0,0,0,0,0
24673,0,98637.7,100997.5,50791.9,37584.6,0,52884.2,383659.3,82415.9,283852.7,1090823.8,0,0,0,0,0,0,0
24674,0,0,2028.8,16444.1,42139.3,46420.4,134490.3,32056.4,58846,0,332425.3,0,0,0,0,0,0,0
24675,0,0,0,0,29320.4,31457.9,57837.1,0,0,49908.8,168524.2,0,0,0,0,0,0,0
24676,0,0,0,26772.5,0,35510.6,15845.6,0,0,0,78128.7,0,0,0,0,0,0,0
24677,0,0,0,0,0,67795.4,31457.9,0,68120.3,0,167373.6,0,0,0,0,0,0,0
24678,0,55671.5,91336,140298.2,0,36057.8,69898.7,6041.2,139398,101247.9,639949.3,0,0,0,0,0,0,0
24679,0,63623,0,0,12494,38964.8,0,0,27764.3,0,142846.1,0,0,0,0,0,0,0
24680,0,0,25028.3,76110.9,0,0,66034.1,0,155871.4,0,323044.7,0,0,0,0,0,0,0
24681,0,45873.2,171870.9,168929.7,38274.7,131281.6,34074.2,0,196044.2,126852.7,1054514.4,0,0,0,0,0,0,0
24682,0,96688.3,5739.5,9262.1,29918.9,0,0,66797.5,129520.3,82621.1,420547.7,0,0,0,0,0,0,0
24683,0,81253.1,0,0,0,14563.1,0,0,0,0,95816.2,0,0,0,0,0,0,0
24684,0,85522,160687.5,159405,60846.7,0,195713.2,0,139203.8,185322.5,986700.7,0,0,0,0,0,0,0
24686,0,0,123791.8,48694.7,112693.9,70616.9,0,139859.7,32825.9,14015.9,542498.8,0,0,0,0,0,0,0
24687,0,0,0,0,9279.2,84502.1,0,0,0,0,162807.9,0,0,0,0,0,0,0
24688,0,96955.8,27860.8,0,0,5465.9,0,0,41763.1,0,256068.9,0,0,0,0,0,0,0
24689,0,0,80449.4,0,44710.4,104274.6,127479.3,83606.8,295081.3,0,735601.8,0,0,0,0,0,0,0
24690,0,0,0,27935.3,62511.5,0,0,0,0,0,90446.8,0,0,0,0,0,0,0
24691,0,31879.3,0,0,0,47566.1,49943,0,0,0,129388.4,0,0,0,0,0,0,0
24692,0,0,61365.8,68000.6,0,0,0,0,46163.9,0,175530.3,0,0,0,0,0,0,0
24693,0,0,44043.5,0,57791.9,53243.3,0,0,0,31321.1,186399.8,0,0,0,0,0,0,0
24694,0,66865.9,46078.4,174282,0,0,0,121671.4,123580.5,0,532478.2,0,0,0,0,0,0,0
24695,0,27097.4,0,131572.3,155728.5,47320.6,159786.1,17076.8,0,43769.9,582351.6,0,0,0,0,0,0,0
24696,0,45291.8,74071.1,41557.9,23403.8,32005.1,69482.2,21408,27262.3,66957.5,401439.7,0,0,0,0,0,0,0
24698,0,106298.5,0,0,67795.4,0,0,0,71283.8,69163.4,314541.1,0,0,0,0,0,0,0
24699,0,206229.7,221773.6,229782.5,48455.3,99133.6,250501.6,145434.3,60476.6,291016.4,1552803.6,0,0,0,0,0,0,0
24701,0,48899.9,0,0,0,0,0,0,0,0,48899.9,0,0,0,0,0,0,0
24702,0,0,0,0,0,0,0,0,25934.6,0,25934.6,0,0,0,0,0,0,0
24704,0,16991.3,0,8013.8,53568.2,24977,97132.9,0,81458.3,14563.1,296704.6,0,0,0,0,0,0,0
24705,0,0,0,0,0,26652.8,0,0,0,96295,122947.8,0,0,0,0,0,0,0
24706,0,82381.7,0,57193.4,0,64756.5,0,77998,43222.7,243667.7,569220,0,0,0,0,0,0,0
24707,0,0,0,0,0,0,10288.1,0,0,0,10288.1,0,0,0,0,0,0,0
24708,0,0,0,0,13280.6,0,0,0,0,0,13280.6,0,0,0,0,0,0,0
24709,0,112978.5,111832.8,219709.4,216581.3,159615.1,22565.9,225148.4,0,22412,1090843.4,0,0,0,0,0,0,0
24710,0,0,0,0,0,0,76362.5,0,0,0,76362.5,0,0,0,0,0,0,0
24711,0,0,0,0,130061.4,77399.5,0,0,0,0,290424,0,0,0,0,0,0,0
24713,0,33726.1,96494.1,208572.4,63110,117903.3,53465.6,63884.4,274606.5,32090.6,943853,0,0,0,0,0,0,0
24714,0,30209.6,0,26037.2,116113.9,73346.8,201657.9,140110.1,147674.4,26920.3,762070.2,0,0,0,0,0,0,0
24715,0,202313.8,274858.1,36353.4,191632.4,123819.9,173386.7,258806.1,134364.5,139813.3,1535348.2,0,0,0,0,0,0,0
24716,0,0,132187.9,0,31383.4,0,67669.6,66752.3,126630.4,80466.5,505090.1,0,0,0,0,0,0,0
24717,0,0,0,150889.2,0,36263,73865.9,0,118114.6,80563,669836.4,0,0,0,0,0,0,0
24720,0,18547.4,0,52525.1,0,17948.9,41700.8,0,0,0,130722.2,0,0,0,0,0,0,0
24721,0,0,0,0,55244,44060.6,54947.2,0,11382.5,22993.4,188627.7,0,0,0,0,0,0,0
24723,0,0,59450.6,40948.4,36690.5,0,100501.6,0,43291.1,0,280882.2,0,0,0,0,0,0,0
24725,0,96534.4,355820.5,78511,65839.9,44419.7,96277.9,127109.2,33561.2,0,898073.8,0,0,0,0,0,0,0
24727,0,90994,85340,0,0,31030.4,0,42607.1,73586.2,26584.4,350142.1,0,0,0,0,0,0,0
24728,0,0,26327.9,188047.5,59895.2,130563.4,0,49139.3,78921.4,100472.3,633367,0,0,0,0,0,0,0
24729,0,0,0,0,48472.4,0,0,53499.8,0,0,101972.2,0,0,0,0,0,0,0
24730,0,0,37545.5,0,0,0,52473.8,90857.2,0,0,180876.5,0,0,0,0,0,0,0
24731,0,47326.7,0,230712,0,0,111849.9,0,75131.3,0,465019.9,0,0,0,0,0,0,0
24732,0,0,0,28585.1,71859.1,0,0,0,42932,0,143376.2,0,0,0,0,0,0,0
24733,0,69704.5,32261.6,69146.3,78055.4,0,0,0,75456.2,0,324624,0,0,0,0,0,0,0
24734,0,67675.7,0,25449.7,0,64341.2,0,0,0,0,157466.6,0,0,0,0,0,0,0
24735,0,0,20171.9,123655,57261.8,18034.4,30312.2,0,24053.6,215042.3,488531.2,0,0,0,0,0,0,0
24736,0,0,76413.8,48301.4,0,0,0,0,57980,24395.6,207090.8,0,0,0,0,0,0,0
24737,0,379092.4,118564.1,73096.4,29998.3,63605.9,177131.6,102872.4,82106.9,125711.9,1152179.9,0,0,0,0,0,0,0
24738,0,84057.5,0,0,9604.1,70018.4,0,45599.6,81355.7,0,290635.3,0,0,0,0,0,0,0
24739,0,0,0,32141.9,0,63315.2,74447.3,76835.2,0,0,246739.6,0,0,0,0,0,0,0
24740,0,15041.9,65743.4,0,20069.3,81697.7,0,0,82273,95098,359923.3,0,0,0,0,0,0,0
24741,0,0,27695.9,0,0,0,0,0,0,0,27695.9,0,0,0,0,0,0,0
24742,0,0,58486.9,0,63434.9,0,141165.4,0,0,400616.4,663703.6,0,0,0,0,0,0,0
24743,0,147896.7,0,156976.8,1498.7,0,63890.5,0,55893.8,83544.5,509701,0,0,0,0,0,0,0
24744,0,72258.5,0,0,0,0,0,0,0,61605.2,133863.7,0,0,0,0,0,0,0
24745,0,0,55893.8,0,0,45069.5,0,0,0,0,100963.3,0,0,0,0,0,0,0
24746,0,55842.5,0,0,26738.3,56150.3,0,0,0,0,138731.1,0,0,0,0,0,0,0
24747,0,124771.4,11878.4,45747.4,185875.8,0,59467.7,37391.6,34895,200449.9,700477.2,0,0,0,0,0,0,0
24748,0,0,0,0,0,80517.8,68034.8,0,6833.9,0,155386.5,0,0,0,0,0,0,0
24749,0,0,81258,20291.6,97058.4,33321.8,95251.9,32928.5,76636.1,55637.3,492383.6,0,0,0,0,0,0,0
24750,0,71762.6,0,0,0,0,0,0,12254.6,0,84017.2,0,0,0,0,0,0,0
24751,0,13485.8,143730.4,94790.2,104998.9,72908.3,0,34683.7,47241.2,88035.7,599874.2,0,0,0,0,0,0,0
24752,0,0,86428.3,0,26139.8,0,57227.6,0,78545.2,58629.8,306970.7,0,0,0,0,0,0,0
24753,0,0,39922.4,0,23386.7,43906.7,0,404.3,68804.3,0,176424.4,0,0,0,0,0,0,0
24754,0,26447.6,0,18814.9,0,94516.6,44436.8,159941.2,63063.6,164062.3,571283,0,0,0,0,0,0,0
24755,0,81287.3,0,0,0,0,0,0,0,0,81287.3,0,0,0,0,0,0,0
24756,0,0,11827.1,17589.8,51441.7,0,0,0,6509,0,221829.8,0,0,0,0,0,0,0
24757,0,0,0,0,0,0,41410.1,0,0,0,41410.1,0,0,0,0,0,0,0
24758,0,96425.7,27165.8,0,0,85237.4,0,0,0,74686.7,283515.6,0,0,0,0,0,0,0
24759,0,52895.2,80517.8,90754.6,0,106999.6,179719.8,88429,145137.5,4063.7,748517.2,0,0,0,0,0,0,0
24760,0,103271.8,28585.1,77439.8,303631.3,113138.5,77918.6,0,93518.7,45428.6,842932.4,0,0,0,0,0,0,0
24762,0,0,0,0,0,0,0,0,0,8766.2,8766.2,0,0,0,0,0,0,0
24763,0,0,0,0,0,0,0,0,21061.1,62101.1,83162.2,0,0,0,0,0,0,0
24764,0,0,0,0,0,14511.8,0,0,0,69744.8,84256.6,0,0,0,0,0,0,0
24765,0,54970.4,0,68274.2,0,77696.3,0,16016.6,0,5055.5,222013,0,0,0,0,0,0,0
24766,0,130984.8,0,110088.6,132216,67214,79417.3,0,101846.4,10869.5,632636.6,0,0,0,0,0,0,0
24767,0,84444.7,195582.5,79594.4,83305.1,11861.3,162408.5,13314.8,0,30209.6,660720.9,0,0,0,0,0,0,0
24768,0,0,0,56731.7,0,0,0,0,0,0,56731.7,0,0,0,0,0,0,0
24769,0,0,0,0,0,0,69984.2,0,0,0,69984.2,0,0,0,0,0,0,0
24770,0,47600.3,0,0,157575.3,0,6269.6,49190.6,146591,251613.1,658839.9,0,0,0,0,0,0,0
24771,0,41598.2,124048.3,270252.1,211177.7,0,78448.7,95200.6,0,27969.5,848695.1,0,0,0,0,0,0,0
24772,0,0,0,68992.4,21693.8,0,0,10424.9,0,0,101111.1,0,0,0,0,0,0,0
24773,0,40965.5,55124.3,0,7945.4,0,0,80500.7,0,4251.8,188787.7,0,0,0,0,0,0,0
24774,0,85151.9,0,0,42709.7,16751.9,85476.8,0,65497.9,114466.2,484444.3,0,0,0,0,0,0,0
24775,0,6030.2,24122,0,0,76550.6,0,41335.6,12887.3,83664.2,244589.9,0,0,0,0,0,0,0
24776,0,123535.3,24361.4,154833.2,212791.2,56235.8,32529.1,2764.1,42960.1,31748.6,681758.8,0,0,0,0,0,0,0
24777,0,111428.5,50267.9,0,83681.3,48113.3,0,71813.9,57341.2,144151.8,566797.9,0,0,0,0,0,0,0
24778,0,0,78876.2,0,0,95115.1,64358.3,110960.7,77057.5,67755.1,494122.9,0,0,0,0,0,0,0
24779,0,78534.2,0,96819,11587.7,162647.9,29388.8,54560,95354.5,0,528892.1,0,0,0,0,0,0,0
24780,0,58435.6,87316.3,44488.1,115047.6,0,37750.7,0,169733.4,47463.5,560235.2,0,0,0,0,0,0,0
24781,0,0,0,26875.1,285220.7,33509.9,83339.3,0,0,0,428945,0,0,0,0,0,0,0
24782,0,21061.1,0,38126.9,0,82444,14323.7,104479.8,48267.2,0,308702.7,0,0,0,0,0,0,0
24783,0,0,0,69779,54149.6,54998.5,22600.1,0,101596,41170.7,344293.9,0,0,0,0,0,0,0
24784,0,0,72252.4,30124.1,0,50056.6,42213.8,105140.6,93170.6,72104.6,465062.7,0,0,0,0,0,0,0
24785,0,270343.7,0,79006.9,180602.9,123358.2,47754.2,32768.5,0,79565.1,813399.5,0,0,0,0,0,0,0
24786,0,0,0,0,0,74071.1,0,80004.8,0,0,154075.9,0,0,0,0,0,0,0
24787,0,26817.7,99663.7,137436.4,121261,58144.9,40367,0,189204.2,117390.3,790285.2,0,0,0,0,0,0,0
24788,0,42778.1,37659.1,53448.5,83812,121739.8,54115.4,0,57016.3,80460.4,657181.2,0,0,0,0,0,0,0
24789,0,0,93080.2,0,0,0,60733.1,0,0,0,153813.3,0,0,0,0,0,0,0
24790,0,0,0,592.4,43051.7,0,0,0,84786.7,0,128430.8,0,0,0,0,0,0,0
24791,0,159364.7,125724.1,0,103990,134428,0,1464.5,175860.1,46454.6,747286,0,0,0,0,0,0,0
24792,0,25934.6,0,74173.7,0,0,0,33099.5,0,129674.2,262882,0,0,0,0,0,0,0
24793,0,122554.5,159342.7,10613,82330.4,67396,214495.1,48899.9,57107.9,33065.3,795804.8,0,0,0,0,0,0,0
24794,0,52302.8,0,0,0,52542.2,0,0,83219.6,0,188064.6,0,0,0,0,0,0,0
24795,0,66530,260088.6,306846.1,5825,161707.4,125968.4,0,451026,125376,1648152,0,0,0,0,0,0,0
24797,0,96380.5,0,0,0,90139,25176.1,109855.3,84410.5,127075,533036.4,0,0,0,0,0,0,0
24799,0,28499.6,0,0,0,0,0,0,0,0,28499.6,0,0,0,0,0,0,0
24800,0,188503.1,107273.2,248005,228978.8,79126.6,170086.4,175404.5,202644.8,0,1400022.4,0,0,0,0,0,0,0
24801,0,50524.4,80785.3,4166.3,84290.8,12853.1,114500.4,0,0,0,347120.3,0,0,0,0,0,0,0
24803,0,62819.3,24241.7,27336.8,0,0,0,0,0,9877.7,124275.5,0,0,0,0,0,0,0
24804,0,80825.6,82683.4,46215.2,0,101726.7,0,84701.2,0,54850.7,451002.8,0,0,0,0,0,0,0
24805,0,118422.4,0,0,62733.8,147629.2,144442.5,30654.2,0,0,503882.1,0,0,0,0,0,0,0
24806,0,0,0,0,76413.8,0,0,0,0,0,76413.8,0,0,0,0,0,0,0
24807,0,0,0,67385,0,0,0,0,0,0,67385,0,0,0,0,0,0,0
24809,0,0,24788.9,59330.9,91883.2,96825.1,51328.1,0,76413.8,0,400570,0,0,0,0,0,0,0
24810,0,0,49430,0,138309.7,61622.3,0,0,66581.3,58971.8,374915.1,0,0,0,0,0,0,0
24812,0,0,0,0,51191.3,0,0,0,0,0,51191.3,0,0,0,0,0,0,0
24813,0,0,138303.6,0,45668,0,0,0,57136,0,270086,0,0,0,0,0,0,0
24814,0,0,0,84211.4,6992.7,88935.9,18290.9,0,30671.3,115646.1,344748.3,0,0,0,0,0,0,0
24815,0,0,0,0,0,0,37853.3,0,0,0,37853.3,0,0,0,0,0,0,0
24816,0,53807.6,192886.8,127428,260442.8,154520.5,0,3841.4,89113,112198,994238.1,0,0,0,0,0,0,0
24817,0,51276.8,0,0,10236.8,0,26704.1,53995.7,40845.8,39187.1,222246.3,0,0,0,0,0,0,0
24819,0,100193.8,0,0,84906.4,55637.3,0,0,0,0,253812.9,0,0,0,0,0,0,0
24821,0,0,0,0,0,0,0,0,77149.1,0,77149.1,0,0,0,0,0,0,0
24822,0,150233.3,59102.5,176823.8,17384.6,62443.1,223687.6,65162,232632.1,124418.4,1111887.4,0,0,0,0,0,0,0
24824,0,142396.6,60288.5,123740.5,0,96494.1,121226.8,0,0,0,544146.5,0,0,0,0,0,0,0
24825,0,116655,79143.7,43763.8,134667.4,191290.4,164340.8,97776.6,8030.9,23620,859288.6,0,0,0,0,0,0,0
24826,0,70685.3,39358.1,94396.9,0,0,0,0,0,87967.3,292407.6,0,0,0,0,0,0,0
24827,0,0,0,0,0,21625.4,0,0,0,0,21625.4,0,0,0,0,0,0,0
24828,0,0,103391.5,71277.7,50438.9,0,36502.4,0,202240.5,79160.8,543011.8,0,0,0,0,0,0,0
24829,0,107563.9,279360.3,148540.4,121825.3,103425.7,312358.4,105762.3,37949.8,210350.8,1427136.9,0,0,0,0,0,0,0
24830,0,20633.6,0,0,0,0,73688.8,50142.1,52815.8,0,197280.3,0,0,0,0,0,0,0
24831,0,128248.8,61913,112397.1,78870.1,57740.6,161833.2,230255.2,91518,94476.3,1017252.3,0,0,0,0,0,0,0
24832,0,59912.3,77337.2,13434.5,0,814.7,0,40264.4,0,74703.8,266466.9,0,0,0,0,0,0,0
24835,0,0,273917.6,0,0,64392.5,1396.1,79286.6,0,0,418992.8,0,0,0,0,0,0,0
24836,0,262112.5,173523.5,0,106856.7,45719.3,197560,219031.5,191102.3,187494.2,1383400,0,0,0,0,0,0,0
24837,0,0,0,0,22052.9,0,54594.2,82227.8,58253.6,0,217128.5,0,0,0,0,0,0,0
24838,0,112414.2,93296.4,139073.1,155369.4,64705.2,0,130659.9,125478.6,194037.4,1015034.2,0,0,0,0,0,0,0
24839,0,0,0,0,59216.1,0,0,38930.6,65076.5,55124.3,218347.5,0,0,0,0,0,0,0
24841,0,0,133293.3,179149.4,0,0,0,36479.2,0,17076.8,365998.7,0,0,0,0,0,0,0
24842,0,55568.9,29713.7,0,0,0,0,0,61468.4,41529.8,188280.8,0,0,0,0,0,0,0
24843,0,128323.3,42812.3,21157.6,0,135960.9,21796.4,74229.9,0,0,424280.4,0,0,0,0,0,0,0
24844,0,0,0,77696.3,0,72634.7,148774.9,73079.3,76687.4,0,448872.6,0,0,0,0,0,0,0
24845,0,80227.1,221636.8,12408.5,144175,180130.2,162374.3,43438.9,185202.8,0,1029593.6,0,0,0,0,0,0,0
24847,0,31691.2,66466.5,90857.2,87009.7,160704.6,0,99544,130454.7,49515.5,716243.4,0,0,0,0,0,0,0
24848,0,0,92875,0,0,76208.6,0,38308.9,0,56520.4,263912.9,0,0,0,0,0,0,0
24849,0,223539.8,42868.5,123471.8,145753.1,92548.9,112767.2,115771.9,361205.8,14916.1,1232843.1,0,0,0,0,0,0,0
